subject,organ,accept,dice,iou,tp,fp,fn,pred_vox,gt_vox,status,num_voxels,volume_mm3,is_empty,centroid_x_rel,centroid_y_rel,centroid_z_rel,bbox_x_rel,bbox_y_rel,bbox_z_rel,bbox_volume_mm3,mask_to_bbox_ratio,num_components,largest_component_fraction,touches_boundary,boundary_fraction,mean_HU,median_HU,std_HU,p05_HU,p95_HU,orig_axcodes,family,vol_err,vol_bad,iou_reject
s0429,scapula_left,0,0.7472,0.5965,2717,1012,826,3729,3543,ok,3729,6913.35,0,0.2077,0.0908,0.7875,0.1465,0.1875,0.3864,226922.61,0.0305,1,1.0,1,0.0469,15.46,15.0,7.27,5.0,28.0,RAS,shoulder_bone,0.05249788314987299,0,1
s0429,scapula_right,0,0.7442,0.5926,2867,848,1123,3715,3990,ok,3715,6887.4,0,0.8428,0.1378,0.8306,0.1465,0.209,0.4091,267802.06,0.0257,1,1.0,1,0.1182,17.77,17.0,8.23,6.0,33.0,RAS,shoulder_bone,0.06892230576441102,0,1
s0429,spinal_cord,0,0.7464,0.5954,1364,330,597,1694,1961,ok,1694,3140.58,0,0.4978,0.125,0.17,0.0391,0.0527,0.4318,19021.45,0.1651,1,1.0,1,0.0756,12.11,12.0,4.63,5.0,20.0,RAS,neuro,0.13615502294747578,1,1
s0429,spleen,0,0.9398,0.8864,29382,2602,1164,31984,30546,ok,31984,59296.51,0,0.2651,0.1988,0.094,0.2129,0.1348,0.25,153378.55,0.3866,1,1.0,1,0.0985,19.3,19.0,6.67,9.0,31.0,RAS,solid_abdominal,0.0470765402998756,0,1
s0429,stomach,1,0.9569,0.9173,40881,1806,1880,42687,42761,ok,42687,79139.26,0,0.3411,0.3223,0.1214,0.1641,0.1875,0.2727,179402.34,0.4411,1,1.0,1,0.0424,37.78,36.0,14.03,17.0,62.0,RAS,digestive,0.00173054886461963,0,0
s0429,vertebrae,0,0.9288,0.8671,56748,4510,4191,61258,60939,ok,61258,113568.84,0,0.5076,0.1512,0.4856,0.1133,0.1543,1.0,373769.72,0.3038,6,0.2574,1,0.0418,12.34,12.0,5.42,5.0,22.0,RAS,vertebrae,0.005234742939660973,0,1
s0434,aorta,1,0.9557,0.9152,2438,89,137,2527,2575,ok,2527,84233.33,0,0.4951,0.5099,0.4964,0.1167,0.2375,0.8,851199.94,0.099,1,1.0,1,0.0388,248.1,253.0,40.88,175.3,304.0,RAS,great_vessel,0.018640776699029128,0,0
s0434,autochthon_left,1,0.953,0.9103,3205,250,66,3455,3271,ok,3455,115166.66,0,0.4706,0.3079,0.2103,0.1667,0.0833,0.65,346666.66,0.3322,1,1.0,1,0.1372,62.24,66.0,22.59,24.0,88.0,RAS,muscle,0.05625191073066341,0,0
s0434,autochthon_right,1,0.9608,0.9246,2822,138,92,2960,2914,ok,2960,98666.66,0,0.6241,0.3158,0.2301,0.1333,0.0792,0.65,263466.66,0.3745,1,1.0,1,0.1186,62.17,66.0,23.36,25.0,86.0,RAS,muscle,0.015785861358956762,0,0
s0434,clavicula_left,0,0.8139,0.6861,282,50,79,332,361,ok,332,11066.67,0,0.3934,0.6315,0.8114,0.2208,0.1208,0.3,307400.0,0.036,2,0.5753,1,0.1355,73.36,76.5,32.2,25.0,123.9,RAS,shoulder_bone,0.08033240997229917,0,1
s0434,clavicula_right,0,0.8343,0.7157,224,48,41,272,265,ok,272,9066.67,0,0.6706,0.646,0.8467,0.2125,0.1,0.25,204000.0,0.0444,3,0.5074,1,0.25,70.24,70.0,28.35,27.0,118.45,RAS,shoulder_bone,0.026415094339622643,0,1
s0434,colon,0,0.8082,0.6781,198,85,9,283,207,ok,283,9433.33,0,0.2918,0.6269,0.0,0.0958,0.1208,0.05,22233.33,0.4243,1,1.0,1,1.0,68.95,68.0,29.96,24.1,118.8,RAS,digestive,0.3671497584541063,1,1
s0434,esophagus,0,0.899,0.8165,525,85,33,610,558,ok,610,20333.33,0,0.5045,0.4886,0.4447,0.075,0.0875,0.65,163800.0,0.1241,1,1.0,0,0.0,119.39,124.0,49.01,37.9,209.0,RAS,digestive,0.0931899641577061,0,1
s0434,gallbladder,0,0.8869,0.7968,396,64,37,460,433,ok,460,15333.33,0,0.7241,0.7084,0.0086,0.1125,0.1208,0.1,52200.0,0.2937,2,0.987,1,0.8283,251.65,282.0,73.45,74.95,322.0,RAS,solid_abdominal,0.06235565819861432,0,1
s0434,heart,1,0.9619,0.9267,12816,420,594,13236,13410,ok,13236,441199.97,0,0.4364,0.6257,0.3811,0.3375,0.2833,0.25,917999.94,0.4806,1,1.0,0,0.0,179.1,189.0,51.88,81.0,252.0,RAS,heart,0.012975391498881432,0,0
s0434,humerus_left,1,0.9588,0.9209,1793,53,101,1846,1894,ok,1846,61533.33,0,0.0928,0.5378,0.8177,0.1667,0.1625,0.65,676000.0,0.091,1,1.0,1,0.1858,226.79,226.0,64.86,119.25,332.75,RAS,shoulder_bone,0.025343189017951427,0,0
s0434,humerus_right,0,0.9168,0.8463,870,37,121,907,991,ok,907,30233.33,0,0.9463,0.5814,0.9123,0.0792,0.1208,0.2,73466.66,0.4115,1,1.0,1,0.4278,150.02,155.0,37.65,83.6,203.0,RAS,shoulder_bone,0.08476286579212916,0,1
s0434,inferior_vena_cava,0,0.9125,0.8391,631,56,65,687,696,ok,687,22900.0,0,0.5745,0.5292,0.1945,0.0875,0.075,0.4,100800.0,0.2272,1,1.0,1,0.1033,265.52,277.0,45.01,174.3,320.0,RAS,great_vessel,0.01293103448275862,0,1
s0434,intervertebral_discs,0,0.9423,0.8909,1470,136,44,1606,1514,ok,1606,53533.33,0,0.542,0.4277,0.3417,0.0875,0.1,0.8,268800.0,0.1992,7,0.2005,1,0.0,34.87,31.0,18.16,15.0,65.75,RAS,vertebrae,0.0607661822985469,0,1
s0434,kidney_left,0,0.8512,0.741,226,75,4,301,230,ok,301,10033.33,0,0.4127,0.4228,0.0,0.0917,0.075,0.05,13200.0,0.7601,1,1.0,1,1.0,142.19,153.0,32.42,86.0,179.0,RAS,urinary,0.30869565217391304,1,1
s0434,kidney_right,0,0.874,0.7762,430,34,90,464,520,ok,464,15466.67,0,0.6747,0.4384,0.0058,0.1167,0.0875,0.1,39200.0,0.3946,1,1.0,1,0.8836,140.91,155.0,36.47,37.45,172.85,RAS,urinary,0.1076923076923077,1,1
s0434,liver,1,0.9722,0.946,37943,1511,655,39454,38598,ok,39454,1315133.25,0,0.6964,0.5826,0.1611,0.4375,0.4167,0.45,3150000.0,0.4175,1,1.0,1,0.0847,122.06,120.0,33.9,71.0,177.0,RAS,solid_abdominal,0.0221773148867817,0,0
s0434,lung_left,1,0.9707,0.9431,26161,498,1080,26659,27241,ok,26659,888633.31,0,0.3559,0.4629,0.5338,0.2625,0.3833,0.7,2704800.0,0.3285,1,1.0,1,0.0,49.48,40.0,37.12,13.0,126.0,RAS,lung,0.021364854447340407,0,0
s0434,lung_right,1,0.9689,0.9397,35759,384,1912,36143,37671,ok,36143,1204766.62,0,0.7006,0.5132,0.5512,0.2958,0.4292,0.7,3412733.25,0.353,1,1.0,1,0.0,39.31,33.0,27.58,11.0,92.0,RAS,lung,0.040561705290541795,0,0
s0434,pancreas,0,0.8356,0.7176,244,91,5,335,249,ok,335,11166.67,0,0.4498,0.6092,0.0175,0.1042,0.0917,0.1,36666.66,0.3045,1,1.0,1,0.6507,139.91,124.0,35.48,99.0,203.3,RAS,solid_abdominal,0.3453815261044177,1,1
s0434,scapula_left,0,0.7775,0.636,1094,373,253,1467,1347,ok,1467,48900.0,0,0.2194,0.4165,0.801,0.2,0.2917,0.5,1120000.0,0.0437,1,1.0,1,0.1302,112.19,100.0,55.35,37.0,220.0,RAS,shoulder_bone,0.08908685968819599,0,1
s0434,scapula_right,0,0.7994,0.6659,1152,171,407,1323,1559,ok,1323,44100.0,0,0.8479,0.4176,0.8163,0.2,0.3042,0.45,1051200.0,0.042,3,0.9985,1,0.2063,100.84,96.0,41.66,36.0,175.9,RAS,shoulder_bone,0.15137908915971776,1,1
s0434,spinal_cord,0,0.9287,0.8669,1088,82,85,1170,1173,ok,1170,39000.0,0,0.5462,0.394,0.4313,0.05,0.125,0.95,227999.98,0.1711,1,1.0,1,0.0675,216.74,213.5,77.66,97.45,344.0,RAS,neuro,0.0025575447570332483,0,1
s0434,spleen,1,0.951,0.9066,3438,113,241,3551,3679,ok,3551,118366.66,0,0.3087,0.4348,0.1052,0.2,0.1917,0.25,368000.0,0.3216,1,1.0,1,0.1214,161.37,160.0,19.85,138.0,188.0,RAS,solid_abdominal,0.034792063060614296,0,0
s0434,stomach,0,0.9187,0.8496,2853,240,265,3093,3118,ok,3093,103099.99,0,0.4184,0.6113,0.1062,0.1708,0.3333,0.25,546666.62,0.1886,1,1.0,1,0.1962,160.32,147.0,98.45,9.0,319.0,RAS,digestive,0.008017960230917255,0,1
s0434,vertebrae,1,0.9544,0.9128,2084,129,70,2213,2154,ok,2213,73766.66,0,0.5417,0.4289,0.3215,0.0875,0.1042,0.8,280000.0,0.2635,7,0.2526,1,0.1405,52.22,48.0,24.73,20.0,98.0,RAS,vertebrae,0.027390900649953576,0,0
s0074,intervertebral_discs,0,0.8877,0.7981,26679,3867,2883,30546,29562,ok,30546,44745.12,0,0.5073,0.1012,0.3641,0.1302,0.1458,1.0,387597.66,0.1154,7,0.3407,1,0.1844,19.34,19.0,3.78,14.0,26.0,RAS,vertebrae,0.033285975238481834,0,1
s0074,lung_left,0,0.9332,0.8748,403503,21426,36338,424929,439841,ok,424929,622454.56,0,0.2431,0.1545,0.6644,0.2708,0.3576,0.6905,1365152.38,0.456,1,1.0,1,0.0378,17.63,17.0,6.41,11.0,28.0,RAS,lung,0.03390316046025723,0,1
s0074,lung_right,1,0.9547,0.9133,630149,27365,32454,657514,662603,ok,657514,963155.25,0,0.7249,0.1831,0.6636,0.2917,0.3837,0.6905,1577214.88,0.6107,1,1.0,1,0.0359,21.26,20.0,9.1,12.0,37.0,RAS,lung,0.007680315362290844,0,0
s0074,vertebrae,0,0.9397,0.8863,83798,6986,3763,90784,87561,ok,90784,132984.38,0,0.5053,0.0899,0.4555,0.1198,0.1458,0.9524,339609.38,0.3916,1,1.0,1,0.0061,24.69,24.0,5.58,17.0,35.0,RAS,vertebrae,0.03680862484439419,0,1
s0440,femur_right,1,0.9674,0.9368,146962,4674,5237,151636,152199,ok,151636,116614.58,0,0.5325,0.5792,0.7086,0.4609,0.2682,0.4792,322469.66,0.3616,1,1.0,1,0.0163,549.28,552.0,220.83,190.0,926.0,RAS,pelvic_bone,0.0036991044619215634,0,0
s0442,femur_right,1,0.9642,0.9309,291189,9428,12178,300617,303367,ok,300617,176142.78,0,0.5253,0.5773,0.6952,0.9464,0.4062,0.5312,439237.5,0.401,1,1.0,1,0.0043,31.7,25.0,41.22,13.0,52.0,RAS,pelvic_bone,0.009064927958545261,0,0
